ride_id,rideable_type,started_at,ended_at,start_station_name,end_station_name,start_lat,start_lng,end_lat,end_lng,member_casual,hour,day,Week,duration,week_by_year,PRCP,SNOW,TAVG,extreme_weather,event_Basketball,event_Comedy,event_Concert,event_Fair,event_Hockey
28A6FC6A9F47EF7A,classic_bike,2024-03-09 13:55:44,2024-03-09 14:47:48,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,13,6,2,52.07,10,0.19,0.0,37,1,0,0,0,0,0
430874A6BC67DB2C,classic_bike,2024-03-09 17:34:03,2024-03-09 18:53:45,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,17,6,2,79.7,10,0.19,0.0,37,1,0,0,0,0,0
65F316ABD1986733,electric_bike,2024-03-16 13:44:03,2024-03-16 14:20:34,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.358243227,-71.093282104,42.3581,-71.093198,casual,13,6,3,36.52,11,0.0,0.0,44,0,0,0,0,0,0
80235837D2ADA32D,classic_bike,2024-03-20 11:43:56,2024-03-20 11:49:44,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,casual,11,3,3,5.8,12,0.08,0.0,42,1,0,0,0,0,0
329380411E9CC5CA,classic_bike,2024-03-10 14:23:01,2024-03-10 14:24:09,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,14,7,2,1.13,10,0.92,0.0,45,1,0,0,0,0,0
09215C83F9D47D99,classic_bike,2024-03-07 15:14:47,2024-03-07 15:14:55,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,15,4,1,0.13,10,1.07,0.0,43,1,0,0,0,0,0
1467A9D7971A5645,classic_bike,2024-03-16 15:28:35,2024-03-16 18:09:45,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,casual,15,6,3,161.17,11,0.0,0.0,44,0,0,0,0,0,0
BCC9534C4ADB857C,classic_bike,2024-03-29 19:18:28,2024-03-29 19:57:31,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,19,5,5,39.05,13,0.54,0.0,45,1,0,0,0,0,0
07DB582DF9B4B432,classic_bike,2024-03-13 12:44:33,2024-03-13 12:44:36,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,12,3,2,0.05,11,0.0,0.0,44,0,0,0,0,0,0
8E3132915119ADD7,classic_bike,2024-03-30 13:57:37,2024-03-30 14:15:07,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,13,6,5,17.5,13,0.0,0.0,46,0,1,0,0,0,0
88CCDA1935006558,classic_bike,2024-03-30 16:43:34,2024-03-30 16:43:41,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,casual,16,6,5,0.12,13,0.0,0.0,46,0,1,0,0,0,0
E823E6007970A7FA,classic_bike,2024-03-21 19:31:25,2024-03-21 20:35:58,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,19,4,3,64.55,12,0.0,0.0,34,0,0,0,0,0,0
EC8DDBE640F34347,classic_bike,2024-03-07 19:25:06,2024-03-07 20:29:03,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,19,4,1,63.95,10,1.07,0.0,43,1,0,0,0,0,0
E7C0731BF0FC0FB9,classic_bike,2024-03-17 11:18:07,2024-03-17 12:12:31,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,11,7,3,54.4,11,0.02,0.0,48,1,0,0,0,0,0
07A47A93FF919EA9,classic_bike,2024-03-03 15:58:29,2024-03-03 15:58:38,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,casual,15,7,1,0.15,9,0.32,0.0,48,1,0,0,0,0,0
3B69D66077C6DDDB,electric_bike,2024-03-03 15:59:01,2024-03-03 16:40:17,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.358272791,-71.093316913,42.3581,-71.093198,casual,15,7,1,41.27,9,0.32,0.0,48,1,0,0,0,0,0
BF7FF6568B99D403,electric_bike,2024-03-03 15:54:06,2024-03-03 16:38:23,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.358276606,-71.093046427,42.3581,-71.093198,casual,15,7,1,44.28,9,0.32,0.0,48,1,0,0,0,0,0
7564B7CA7FDF0BEE,classic_bike,2024-03-28 21:18:13,2024-03-28 21:22:34,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,21,4,4,4.35,13,1.67,0.0,46,1,1,0,0,0,0
CF881505F64F0A7F,classic_bike,2024-03-06 20:01:34,2024-03-06 20:35:10,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,20,3,1,33.6,10,0.37,0.0,44,1,0,0,0,0,0
98AD47F345F8F75D,classic_bike,2024-03-25 16:42:02,2024-03-25 16:49:51,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,16,1,4,7.82,13,0.0,0.0,37,0,0,0,0,0,0
5C5EE147E2E5C8EE,classic_bike,2024-03-17 14:49:50,2024-03-17 14:49:54,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,14,7,3,0.07,11,0.02,0.0,48,1,0,0,0,0,0
5DF76D31A3798581,classic_bike,2024-03-07 14:04:10,2024-03-07 14:04:32,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,14,4,1,0.37,10,1.07,0.0,43,1,0,0,0,0,0
D42450A441FAA9D9,classic_bike,2024-03-14 17:17:47,2024-03-14 17:18:21,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,17,4,2,0.57,11,0.0,0.0,43,0,0,0,0,0,0
6A4217FE9EAAE11C,classic_bike,2024-03-20 16:24:47,2024-03-20 17:15:40,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,16,3,3,50.88,12,0.08,0.0,42,1,0,0,0,0,0
2FE659C9C3D5135D,classic_bike,2024-03-23 13:52:18,2024-03-23 14:02:40,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,13,6,4,10.37,12,2.28,0.0,38,1,0,0,0,0,0
FC7639D5A6EECF6F,classic_bike,2024-03-21 14:53:50,2024-03-21 14:59:13,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,14,4,3,5.38,12,0.0,0.0,34,0,0,0,0,0,0
1E586E7239C6C3ED,classic_bike,2024-03-13 08:11:50,2024-03-13 08:22:28,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,8,3,2,10.63,11,0.0,0.0,44,0,0,0,0,0,0
5936CA074AE39C9C,classic_bike,2024-03-04 21:47:07,2024-03-04 21:47:42,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,21,1,1,0.58,10,0.0,0.0,46,1,0,0,0,0,0
511E3AC3BF6A0792,classic_bike,2024-03-23 21:52:32,2024-03-23 22:17:44,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,21,6,4,25.2,12,2.28,0.0,38,1,0,0,0,0,0
CFC6F653B87BACA3,classic_bike,2024-03-15 14:39:24,2024-03-15 14:40:41,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,14,5,3,1.28,11,0.03,0.0,42,1,0,0,0,0,0
23888AC948BC29A4,classic_bike,2024-03-03 16:30:27,2024-03-03 17:20:07,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,casual,16,7,1,49.67,9,0.32,0.0,48,1,0,0,0,0,0
8EFBC9B0867D4E68,electric_bike,2024-03-08 15:23:48,2024-03-08 15:24:05,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3582623,-71.093246698,42.3581,-71.093198,member,15,5,2,0.28,10,0.0,0.0,40,0,0,0,0,0,0
4E4E668447159C4C,electric_bike,2024-03-08 15:16:48,2024-03-08 15:17:52,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.358275294,-71.09323144,42.3581,-71.093198,member,15,5,2,1.07,10,0.0,0.0,40,0,0,0,0,0,0
7BB5CA2E85B3EEF6,classic_bike,2024-03-17 18:00:29,2024-03-17 18:03:53,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,casual,18,7,3,3.4,11,0.02,0.0,48,1,0,0,0,0,0
5CAE0A5A38390A0A,electric_bike,2024-03-19 21:08:39,2024-03-19 21:09:31,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.358448982,-71.093186736,42.3581,-71.093198,casual,21,2,3,0.87,12,0.0,0.0,40,0,0,0,0,0,0
F3556C3D47317E54,classic_bike,2024-03-08 18:35:09,2024-03-08 18:51:46,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,18,5,2,16.62,10,0.0,0.0,40,0,0,0,0,0,0
2A99D409A475B3BA,electric_bike,2024-03-03 14:49:42,2024-03-03 14:49:52,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.358242631,-71.093238592,42.3581,-71.093198,casual,14,7,1,0.17,9,0.32,0.0,48,1,0,0,0,0,0
0A674B3CC1E38B0B,classic_bike,2024-03-03 16:32:41,2024-03-03 17:21:26,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,casual,16,7,1,48.75,9,0.32,0.0,48,1,0,0,0,0,0
80FA281FED3ED4D1,classic_bike,2024-03-03 16:30:53,2024-03-03 16:31:33,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,casual,16,7,1,0.67,9,0.32,0.0,48,1,0,0,0,0,0
CF2843ACE4A3EACB,classic_bike,2024-03-26 12:14:15,2024-03-26 12:19:53,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,casual,12,2,4,5.63,13,0.05,0.0,37,1,0,0,0,0,0
B3677551EED84BAE,classic_bike,2024-03-26 13:34:39,2024-03-26 13:34:52,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,casual,13,2,4,0.22,13,0.05,0.0,37,1,0,0,0,0,0
017EC15ADF6A4942,classic_bike,2024-03-11 12:06:11,2024-03-11 13:57:04,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,12,1,2,110.88,11,0.0,0.0,39,0,0,0,0,0,0
C0DE640AC0A47A84,classic_bike,2024-03-06 22:33:04,2024-03-06 22:34:07,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,22,3,1,1.05,10,0.37,0.0,44,1,0,0,0,0,0
F042F9DCF077DBB5,classic_bike,2024-03-03 17:00:35,2024-03-03 17:25:19,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,17,7,1,24.73,9,0.32,0.0,48,1,0,0,0,0,0
ECE1A4E42FDC0E88,classic_bike,2024-03-08 13:03:52,2024-03-08 14:16:03,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,casual,13,5,2,72.18,10,0.0,0.0,40,0,0,0,0,0,0
E7A0904EE5B54170,classic_bike,2024-03-11 17:50:09,2024-03-11 17:50:25,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,17,1,2,0.27,11,0.0,0.0,39,0,0,0,0,0,0
3FEAC7AD9231C1F7,classic_bike,2024-03-30 18:15:43,2024-03-30 19:48:14,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,casual,18,6,5,92.52,13,0.0,0.0,46,0,1,0,0,0,0
409D6A3C2269268D,classic_bike,2024-03-03 16:07:32,2024-03-03 16:46:35,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,16,7,1,39.05,9,0.32,0.0,48,1,0,0,0,0,0
6923D3C48FFD786D,classic_bike,2024-03-31 12:54:14,2024-03-31 12:56:01,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,12,7,5,1.78,13,0.0,0.0,49,0,0,0,0,0,0
29CFC12FE7B0A8A9,classic_bike,2024-03-11 15:12:51,2024-03-11 15:14:07,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,15,1,2,1.27,11,0.0,0.0,39,0,0,0,0,0,0
AE7DF392AAACEE6B,classic_bike,2024-03-11 15:08:49,2024-03-11 15:12:00,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,15,1,2,3.18,11,0.0,0.0,39,0,0,0,0,0,0
994D57B6B5A16FE4,classic_bike,2024-03-19 18:22:49,2024-03-19 18:23:27,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,18,2,3,0.63,12,0.0,0.0,40,0,0,0,0,0,0
7B977F8B8C7EE5A1,classic_bike,2024-03-07 19:00:59,2024-03-07 19:02:04,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,19,4,1,1.08,10,1.07,0.0,43,1,0,0,0,0,0
D0E22677AFC78A22,classic_bike,2024-03-15 11:44:54,2024-03-15 11:46:44,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,casual,11,5,3,1.83,11,0.03,0.0,42,1,0,0,0,0,0
0674D15AE9C42ADE,classic_bike,2024-03-06 15:40:52,2024-03-06 15:41:54,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,15,3,1,1.03,10,0.37,0.0,44,1,0,0,0,0,0
BAB462B8792C0BFE,classic_bike,2024-03-31 22:13:10,2024-03-31 22:23:44,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,22,7,5,10.57,13,0.0,0.0,49,0,0,0,0,0,0
7636132D4EAE239E,classic_bike,2024-03-07 16:22:46,2024-03-07 16:23:06,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,16,4,1,0.33,10,1.07,0.0,43,1,0,0,0,0,0
66113BB6A84A7FC8,classic_bike,2024-03-13 19:10:36,2024-03-13 19:11:09,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,19,3,2,0.55,11,0.0,0.0,44,0,0,0,0,0,0
A27E1FABCC0E832E,classic_bike,2024-03-03 13:04:34,2024-03-03 13:25:02,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,13,7,1,20.47,9,0.32,0.0,48,1,0,0,0,0,0
F26D99474055DA87,electric_bike,2024-03-03 13:03:39,2024-03-03 13:03:43,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3583498,-71.093187332,42.3581,-71.093198,member,13,7,1,0.07,9,0.32,0.0,48,1,0,0,0,0,0
3B1724654D212E83,classic_bike,2024-03-07 15:07:15,2024-03-07 15:19:48,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,15,4,1,12.55,10,1.07,0.0,43,1,0,0,0,0,0
F896719D666C98E8,classic_bike,2024-03-17 14:34:39,2024-03-17 15:00:51,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,14,7,3,26.2,11,0.02,0.0,48,1,0,0,0,0,0
FB7E6A8DF2418840,classic_bike,2024-03-17 16:12:57,2024-03-17 16:14:29,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,16,7,3,1.53,11,0.02,0.0,48,1,0,0,0,0,0
282880755B874FE4,classic_bike,2024-03-26 18:23:08,2024-03-26 18:25:12,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,18,2,4,2.07,13,0.05,0.0,37,1,0,0,0,0,0
C79DD3EC8FDD7746,classic_bike,2024-03-09 10:17:42,2024-03-09 11:09:23,MIT at Mass Ave / Amherst St,MIT at Mass Ave / Amherst St,42.3581,-71.093198,42.3581,-71.093198,member,10,6,2,51.68,10,0.19,0.0,37,1,0,0,0,0,0
